DisplayID;DisplayHole;DisplayDiagonal;Resolution;DisplayType;DisplayColorDepth;DisplayIllumination;DisplayRefreshRate
4041;;66 mm;400x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
4042;;77 mm;800x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
4043;;46.5 mm;176x208;Color TN-TFT LCD display;18 bit/pixel;Yes;
4044;;49 mm;176x208;Color TN-TFT LCD display;16 bit/pixel;Yes;
4045;;49 mm;176x208;Color TN-TFT LCD display;18 bit/pixel;Yes;
4046;;115 mm;640x200;Monochrome STN LCD display;2 bit/pixel;ELP;
4047;;54.5 mm;240x320;Color TN-TFT LCD display;24 bit/pixel;Yes;
4048;;58.5 mm;320x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
4049;;;640x360;Color TN-TFT LCD display;;Yes;
4050;;55.8 mm;240x320;Color TN-TFT LCD display;24 bit/pixel;Yes;
4051;;72 mm;320x240;Color TN-TFT LCD display;24 bit/pixel;Yes;
4052;;44 mm;208x208;Color TN-TFT LCD display;18 bit/pixel;Yes;
4053;;54.5 mm;352x416;Color TN-TFT LCD display;24 bit/pixel;Yes;
4054;;52 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
4055;;54.5 mm;176x208;Color TN-TFT LCD display;18 bit/pixel;Yes;
4056;;82 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
4057;;54.5 mm;352x416;Color TN-TFT LCD display;18 bit/pixel;Yes;
4058;;54.5 mm;176x208;Color TN-TFT LCD display;16 bit/pixel;Yes;
4059;;54.5 mm;176x208;Color TN-TFT LCD display;12 bit/pixel;Yes;
4060;;56 mm;176x220;Color TN-TFT LCD display;16 bit/pixel;Yes;
4061;;99 mm;800x352;Color TN-TFT LCD display;24 bit/pixel;Yes;
4062;;114.5 mm;640x200;Color TN-TFT LCD display;16 bit/pixel;Yes;
4063;;115 mm;640x200;Monochrome STN LCD display;3 bit/pixel;ELP;
4064;;115 mm;640x200;Monochrome STN LCD display;2 bit/pixel;;
4065;;110 mm;800x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
4066;;101 mm;480x640;Color TN-TFT LCD display;18 bit/pixel;Yes;
4067;;69.5 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
4068;;108 mm;320x200;Monochrome STN LCD display;4 bit/pixel;ELP;
4069;;172 mm;640x320;Monochrome STN LCD display;4 bit/pixel;ELP;
4070;;142 mm;640x240;Monochrome STN LCD display;4 bit/pixel;ELP;
4071;;196 mm;640x480;Color STN LCD display;8 bit/pixel;Yes;
4072;;122 mm;480x160;Monochrome STN LCD display;4 bit/pixel;;
4073;;70 mm;240x160;Monochrome STN LCD display;2 bit/pixel;;
4074;;134 mm;480x160;Monochrome STN LCD display;2 bit/pixel;ELP;
4075;;134 mm;480x160;Monochrome STN LCD display;2 bit/pixel;;
4076;;110 mm;240x80;Monochrome STN LCD display;2 bit/pixel;;
4077;;49 mm;176x220;Color TN-TFT LCD display;16 bit/pixel;Yes;
4078;;56 mm;320x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
4079;;96 mm;480x800;Color ASV TFT LCD display;24 bit/pixel;Yes;
4080;;98 mm;320x240;Color TN-TFT LCD display;24 bit/pixel;Yes;
4081;;69 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4082;;177.8 mm;800x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
4083;;64 mm;320x240;Color TN-TFT LCD display;18 bit/pixel;Yes;
4084;;68.5 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
4085;;67 mm;480x640;Color TN-TFT LCD display;16 bit/pixel;Yes;
4086;;72 mm;320x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
4087;;59 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4088;;52 mm;176x220;Color TN-TFT LCD display;16 bit/pixel;Yes;
4089;;68 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
4090;;67 mm;240x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
4091;;92 mm;480x640;Color TN-TFT LCD display;18 bit/pixel;Yes;
4092;;63.5 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
4093;;58.5 mm;320x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
4094;;97 mm;480x640;Color TN-TFT LCD display;16 bit/pixel;Yes;
4095;;97 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
4096;;88.9 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4097;;79.3 mm;160x160;Color TN-TFT LCD display;16 bit/pixel;Yes;
4098;;79.3 mm;160x160;Monochrome STN LCD display;4 bit/pixel;;
4099;;64 mm;240x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
4100;;57 mm;176x220;Color TN-TFT LCD display;16 bit/pixel;Yes;
4101;;97 mm;240x320;Color TN-TFT LCD display;12 bit/pixel;Yes;
4102;;71.8 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4103;;55 mm;176x220;Color TN-TFT LCD display;16 bit/pixel;Yes;
4104;;90 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
4105;;208 mm;640x480;Color STN LCD display;8 bit/pixel;Yes;
4106;;165 mm;640x240;Color STN LCD display;16 bit/pixel;Yes;
4107;;102 mm;480x272;Color TN-TFT LCD display;24 bit/pixel;Yes;
4108;;57 mm;320x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
4109;;69 mm;320x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
4110;;84 mm;240x320;Monochrome STN LCD display;4 bit/pixel;;
4111;;71.9 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
4112;;51 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
4113;;102 mm;640x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
4114;;102 mm;480x640;Color TN-TFT LCD display;16 bit/pixel;Yes;
4115;;56 mm;176x220;Color TN-TFT LCD display;18 bit/pixel;Yes;
4116;;102 mm;640x480;Color TN-TFT LCD display;8 bit/pixel;Yes;
4117;;60.4 mm;240x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
4118;;63.5 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4119;;207 mm;640x240;Color STN LCD display;8 bit/pixel;Yes;
4120;;180 mm;640x240;Color STN LCD display;8 bit/pixel;Yes;
4121;;180 mm;640x240;Monochrome STN LCD display;4 bit/pixel;ELP;
4122;;100 mm;320x320;Monochrome TFT LCD display;4 bit/pixel;Yes;
4123;;100 mm;320x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4124;;56 mm;240x240;Monochrome TFT LCD display;4 bit/pixel;Yes;
4125;;240 mm;640x480;Color DSTN LCD display;16 bit/pixel;Yes;
4126;;;640x240;Color TN-TFT LCD display;12 bit/pixel;Yes;
4127;;89 mm;240x320;Color TN-TFT LCD display;12 bit/pixel;Yes;
4128;;88.84 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4129;;55.4 mm;240x320;Color TN-TFT LCD display;18 bit/pixel;Yes;
4130;;77 mm;240x240;Color TN-TFT LCD display;16 bit/pixel;Yes;
4131;;99 mm;240x320;Monochrome STN LCD display;4 bit/pixel;ELP;
4132;;264 mm;800x600;Color TN-TFT LCD display;18 bit/pixel;Yes;
4133;;127 mm;800x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
4134;;99.1 mm;240x320;Monochrome STN LCD display;2 bit/pixel;ELP;
4135;;99.1 mm;240x320;Color TN-TFT LCD display;8 bit/pixel;Yes;
4136;;72 mm;240x320;Color STN LCD display;12 bit/pixel;Yes;
4137;;250 mm;800x600;Color TN-TFT LCD display;16 bit/pixel;Yes;
4138;;190 mm;640x240;Color STN LCD display;16 bit/pixel;Yes;
4139;;203 mm;640x240;Color STN LCD display;8 bit/pixel;Yes;
4140;;178 mm;640x240;Monochrome STN LCD display;4 bit/pixel;ELP;
4141;;81 mm;240x320;Color DSTN LCD display;15 bit/pixel;Yes;
4142;;99 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4143;;208 mm;640x480;Color DSTN LCD display;12 bit/pixel;Yes;
4144;;60 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4145;;206 mm;640x240;Color DSTN LCD display;16 bit/pixel;Yes;
4146;;203 mm;640x240;Color DSTN LCD display;8 bit/pixel;Yes;
4147;;203 mm;640x240;Monochrome STN LCD display;4 bit/pixel;ELP;
4148;;203 mm;640x240;Monochrome STN LCD display;4 bit/pixel;;
4149;;136 mm;480x240;Monochrome STN LCD display;2 bit/pixel;;
4150;;130 mm;480x240;Monochrome STN LCD display;2 bit/pixel;;
4151;;165 mm;640x240;Color DSTN LCD display;8 bit/pixel;Yes;
4152;;165 mm;640x240;Monochrome STN LCD display;4 bit/pixel;ELP;
4153;;238 mm;640x480;Color DSTN LCD display;8 bit/pixel;LED;
4154;;240 mm;640x480;Color DSTN LCD display;8 bit/pixel;Yes;
4155;;130 mm;800x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
4156;;208 mm;640x480;Color DSTN LCD display;8 bit/pixel;Yes;
4157;;180 mm;800x480;Color TN-TFT LCD display;16 bit/pixel;Yes;
4158;;92 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4159;;95 mm;240x320;Color STN LCD display;12 bit/pixel;Yes;
4160;;89 mm;240x320;Color STN LCD display;8 bit/pixel;Yes;
4161;;89 mm;240x320;Color STN LCD display;16 bit/pixel;Yes;
4162;;254 mm;800x600;Color DSTN LCD display;8 bit/pixel;Yes;
4163;;165 mm;640x240;Monochrome STN LCD display;2 bit/pixel;ELP;
4164;;214 mm;800x600;Color TN-TFT LCD display;16 bit/pixel;Yes;
4165;;180 mm;800x600;Color TN-TFT LCD display;16 bit/pixel;Yes;
4166;;51 mm;176x220;Color TN-TFT LCD display;18 bit/pixel;Yes;
4167;;167 mm;640x240;Color STN LCD display;8 bit/pixel;Yes;
4168;;167 mm;640x240;Monochrome STN LCD display;2 bit/pixel;ELP;
4169;;167 mm;640x240;Monochrome STN LCD display;4 bit/pixel;ELP;
4170;;208 mm;640x480;Color DSTN LCD display;16 bit/pixel;Yes;
4171;;55.4 mm;176x220;Color TN-TFT LCD display;18 bit/pixel;Yes;
4172;;92 mm;480x640;Color TN-TFT LCD display;16 bit/pixel;Yes;
4173;;95 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4174;;158 mm;640x240;Color STN LCD display;16 bit/pixel;Yes;
4175;;216 mm;800x600;Color TN-TFT LCD display;12 bit/pixel;Yes;
4176;;100 mm;240x320;Monochrome STN LCD display;2 bit/pixel;ELP;
4177;;100 mm;240x320;Monochrome STN LCD display;4 bit/pixel;ELP;
4178;;102 mm;240x320;Color TN-TFT LCD display;8 bit/pixel;Yes;
4179;;102 mm;240x320;Monochrome STN LCD display;4 bit/pixel;ELP;
4180;;97 mm;240x320;Monochrome STN LCD display;4 bit/pixel;ELP;
4181;;96 mm;240x320;Color TN-TFT LCD display;16 bit/pixel;Yes;
4182;;239 mm;800x600;Color DSTN LCD display;16 bit/pixel;Yes;
